CustomerID,FirstName,LastName,DateOfBirth,Gender,Province,City,CustomerSegment,JoinDate,RiskRating,EmploymentStatus,AnnualIncome,IsActive
C001270,Kagiso,Naidoo,1974-03-30,Male,Western Cape,George,Mass Market,2022-10-11,High,Unemployed,27680,True
C001271,Karabo,Meyer,1991-09-29,Female,Gauteng,Soweto,Affluent,2023-11-22,Low,Employed,1003107,True
C001272,Ruan,Brown,1960-04-10,Male,Gauteng,Johannesburg,Emerging Affluent,2026-04-29,Low,Employed,317112,True
C001273,Karabo,Botha,1959-12-16,Female,Western Cape,Cape Town,Emerging Affluent,2025-08-08,Low,Employed,447192,True
C001274,Naledi,Ndlovu,1990-11-10,Male,Limpopo,Tzaneen,Emerging Affluent,2025-08-25,Low,Employed,451397,True
C001275,Muhammad,Williams,1972-12-05,Female,Limpopo,Tzaneen,Mass Market,2025-07-02,High,Employed,181282,True
C001276,Jason,Radebe,1967-07-21,Female,Eastern Cape,East London,Affluent,2024-07-13,Low,Employed,744618,True
C001277,Ethan,Khan,1994-03-31,Female,Western Cape,Bellville,Emerging Affluent,2025-10-26,Low,Employed,585079,True
C001278,Zanele,Dlamini,1974-09-08,Male,Gauteng,Midrand,Emerging Affluent,2023-02-12,Low,Employed,402066,True
C001279,Ayanda,Pillay,1961-01-10,Male,Eastern Cape,Gqeberha,Emerging Affluent,2025-01-08,Low,Employed,320768,True
C001280,Karabo,Khumalo,1951-05-09,Female,Limpopo,Tzaneen,Mass Market,2024-01-14,High,Student,53171,True
C001281,Thabo,Ndlovu,1955-08-16,Female,KwaZulu-Natal,Richards Bay,Mass Market,2023-05-12,Medium,Retired,217713,True
C001282,Ruan,Molefe,1961-08-22,Female,Eastern Cape,East London,Affluent,2022-01-09,Low,Employed,1117503,True
C001283,Ayesha,Botha,1969-04-01,Male,Free State,Welkom,Emerging Affluent,2025-11-15,Low,Self-Employed,377329,True
C001284,Kagiso,Khan,1994-12-03,Female,Western Cape,Cape Town,Mass Market,2022-11-14,High,Retired,178052,True
C001285,Ayesha,Govender,1957-09-24,Female,Gauteng,Midrand,Mass Market,2023-11-17,Medium,Employed,176086,True
C001286,Ruan,Meyer,1996-02-03,Female,Western Cape,Stellenbosch,Mass Market,2023-12-08,Medium,Retired,156036,True
C001287,Ethan,Botha,1974-11-03,Female,Mpumalanga,eMalahleni,Emerging Affluent,2022-06-19,Low,Employed,306036,True
C001288,Leah,Pillay,2004-11-15,Female,Gauteng,Sandton,Emerging Affluent,2025-12-17,Low,Employed,376193,True
C001289,Naledi,Dlamini,1982-10-19,Female,Gauteng,Sandton,Mass Market,2024-12-09,Low,Student,39794,True
C001290,Sipho,Pillay,1960-05-07,Female,Gauteng,Soweto,Mass Market,2023-05-31,Low,Student,74322,True
C001291,Mpho,Brown,1957-07-24,Male,Western Cape,Stellenbosch,Emerging Affluent,2026-07-11,Low,Employed,293969,True
C001292,Zanele,Khumalo,1960-05-11,Male,Western Cape,Bellville,Emerging Affluent,2026-02-01,Low,Employed,432475,True
C001293,Sipho,Botha,1952-02-02,Female,Eastern Cape,Mthatha,Emerging Affluent,2024-06-05,Low,Employed,580862,True
C001294,Sibusiso,Smith,1987-11-24,Female,Gauteng,Sandton,Mass Market,2022-02-25,Medium,Employed,235149,True
C001295,Nomsa,Govender,1967-05-16,Female,Western Cape,George,Mass Market,2022-12-10,Low,Retired,275553,True
C001296,Sibusiso,Molefe,1955-11-13,Male,Western Cape,Stellenbosch,Mass Market,2025-03-23,High,Employed,198575,True
C001297,Imran,Jacobs,1957-05-13,Male,Limpopo,Tzaneen,Emerging Affluent,2024-11-11,High,Employed,463844,True
C001298,Zanele,Brown,2005-05-03,Female,Gauteng,Soweto,Mass Market,2023-06-08,Medium,Employed,194096,True
C001299,Ayesha,Smith,1977-02-14,Female,Western Cape,Paarl,Mass Market,2026-01-17,Medium,Unemployed,83660,False
C001300,Neo,Gumede,1977-08-23,Male,Western Cape,Paarl,Mass Market,2022-03-06,Medium,Employed,203292,True
C001301,Fatima,Botha,1998-08-21,Female,KwaZulu-Natal,Durban,Emerging Affluent,2024-04-22,Low,Employed,309677,True
C001302,Zanele,Daniels,1960-11-01,Female,Limpopo,Polokwane,Mass Market,2023-12-29,Medium,Retired,181973,True
C001303,Imran,Dlamini,1986-08-31,Female,Gauteng,Johannesburg,Mass Market,2022-03-20,Medium,Employed,240749,True
C001304,Leah,Molefe,1989-05-16,Male,KwaZulu-Natal,Pietermaritzburg,Emerging Affluent,2023-08-25,Medium,Retired,389607,False
C001305,Megan,Pillay,1991-01-18,Female,Limpopo,Polokwane,Emerging Affluent,2025-03-27,Low,Employed,333496,True
C001306,Zanele,Khan,1998-01-19,Female,Gauteng,Soweto,Emerging Affluent,2022-06-05,Low,Self-Employed,499108,True
C001307,Megan,Smith,1967-05-18,Female,KwaZulu-Natal,Durban,Affluent,2026-03-24,Low,Employed,730496,False
C001308,Daniel,Pillay,1982-03-21,Male,Limpopo,Tzaneen,Emerging Affluent,2025-10-15,Low,Employed,311925,True
C001309,Thabo,Nkosi,1995-05-12,Female,KwaZulu-Natal,Richards Bay,Emerging Affluent,2024-03-17,Low,Employed,326948,True
C001310,Tshepo,Gumede,1950-07-10,Female,KwaZulu-Natal,Richards Bay,Emerging Affluent,2025-04-17,Low,Employed,294064,True
C001311,Leah,Molefe,1977-10-22,Female,Gauteng,Centurion,Emerging Affluent,2024-06-19,Low,Self-Employed,379765,True
C001312,Ayanda,Brown,1994-04-02,Female,Western Cape,Stellenbosch,Emerging Affluent,2023-02-14,Low,Employed,324250,True
C001313,Lerato,Naidoo,1966-09-02,Male,Mpumalanga,eMalahleni,Emerging Affluent,2025-04-28,Low,Employed,474041,False
C001314,Ayanda,Patel,1965-01-31,Female,Gauteng,Pretoria,Emerging Affluent,2023-02-26,Medium,Employed,300809,False
C001315,Ruan,Adams,1966-05-17,Female,Western Cape,George,Mass Market,2025-09-07,Medium,Student,13889,True
C001316,Sipho,Khan,2004-03-04,Female,Gauteng,Sandton,Emerging Affluent,2026-05-09,Low,Employed,339394,True
C001317,Naledi,Mokoena,1979-08-15,Female,Eastern Cape,East London,Emerging Affluent,2026-07-03,Low,Employed,307343,True
C001318,Neo,Govender,1989-08-27,Male,Gauteng,Sandton,Mass Market,2023-05-20,High,Self-Employed,178325,True
C001319,Daniel,Khumalo,1967-05-09,Male,Mpumalanga,eMalahleni,Emerging Affluent,2025-08-05,Low,Employed,408035,True
C001320,Kagiso,Gumede,1963-05-29,Female,Mpumalanga,Mbombela,Mass Market,2026-03-12,Low,Employed,179670,True
C001321,Muhammad,Cele,1983-11-30,Male,Eastern Cape,Mthatha,Emerging Affluent,2022-06-21,Low,Employed,418668,True
C001322,Ethan,Botha,1955-02-19,Male,Western Cape,George,Emerging Affluent,2025-11-23,Medium,Employed,405333,True
C001323,Muhammad,Naidoo,1984-01-10,Female,Gauteng,Johannesburg,Emerging Affluent,2022-03-19,Low,Employed,577831,False
C001324,Sipho,Botha,1981-01-21,Female,Gauteng,Pretoria,Emerging Affluent,2024-12-13,Low,Employed,290210,True
C001325,Mpho,Jacobs,1959-10-31,Male,Mpumalanga,eMalahleni,Emerging Affluent,2022-05-10,Low,Employed,492641,True
C001326,Fatima,Jacobs,1999-08-27,Male,Free State,Bloemfontein,Mass Market,2023-10-06,Medium,Employed,118255,False
C001327,Mpho,Botha,1959-04-19,Female,Free State,Bloemfontein,Mass Market,2022-05-16,Low,Employed,139012,True
C001328,Mpho,Khan,1981-09-05,Female,Western Cape,Stellenbosch,Emerging Affluent,2025-11-04,Medium,Employed,345452,False
C001329,Lerato,Meyer,1974-11-20,Female,Western Cape,Paarl,Mass Market,2025-06-24,Medium,Unemployed,91477,True
C001330,Mpho,Adams,1971-04-27,Male,KwaZulu-Natal,Pietermaritzburg,Affluent,2024-03-20,Low,Employed,1005757,True
C001331,Muhammad,Dlamini,1960-09-01,Female,KwaZulu-Natal,Richards Bay,Emerging Affluent,2026-03-13,Low,Employed,285233,True
C001332,Thabo,Meyer,1957-07-31,Male,Limpopo,Polokwane,Emerging Affluent,2024-10-10,Low,Employed,620157,True
C001333,Zanele,Gumede,1994-10-28,Male,Gauteng,Centurion,Emerging Affluent,2025-08-25,Low,Employed,425308,True
C001334,Fatima,Gumede,1968-01-29,Female,North West,Rustenburg,Mass Market,2023-07-08,High,Employed,152761,True
C001335,Thabo,Govender,1980-12-23,Male,Gauteng,Centurion,Mass Market,2025-02-27,High,Employed,200774,True
C001336,Sipho,Jacobs,1952-10-15,Female,Gauteng,Pretoria,Mass Market,2026-03-09,High,Self-Employed,180309,True
C001337,Ayesha,Daniels,1950-12-28,Male,Gauteng,Midrand,Emerging Affluent,2023-02-07,Low,Employed,302675,True
C001338,Sibusiso,Cele,1973-12-31,Female,Mpumalanga,Mbombela,Mass Market,2024-12-19,Low,Employed,252141,True
C001339,Jason,Govender,1988-05-28,Male,Gauteng,Sandton,Emerging Affluent,2024-07-30,High,Employed,344885,True
C001340,Kayla,Meyer,2002-10-30,Male,Mpumalanga,eMalahleni,Emerging Affluent,2024-11-21,Medium,Employed,344905,True
C001341,Ruan,Govender,2005-11-30,Male,Gauteng,Midrand,Mass Market,2024-07-31,Low,Employed,204143,True
C001342,Daniel,Adams,1977-11-18,Female,KwaZulu-Natal,Richards Bay,Mass Market,2022-01-12,Low,Student,81365,True
C001343,Tshepo,Pillay,1960-10-03,Male,Western Cape,Paarl,Mass Market,2022-11-02,Low,Employed,255695,True
C001344,Mpho,Naidoo,1956-07-10,Female,Limpopo,Tzaneen,Emerging Affluent,2026-01-12,Low,Employed,367723,True
C001345,Fatima,Cele,1952-04-15,Female,Mpumalanga,Mbombela,Affluent,2022-06-21,Medium,Employed,925885,True
C001346,Thabo,Khumalo,1965-05-05,Female,KwaZulu-Natal,Pietermaritzburg,Private Banking,2026-04-06,Medium,Employed,1389719,True
C001347,Priya,Meyer,1992-05-29,Female,Free State,Bloemfontein,Emerging Affluent,2025-05-15,Low,Employed,560186,True
C001348,Ayesha,Khumalo,1958-09-21,Male,KwaZulu-Natal,Richards Bay,Affluent,2026-02-09,High,Employed,676638,True
C001349,Ayesha,Dlamini,1993-03-06,Male,Western Cape,Bellville,Mass Market,2024-08-19,Low,Unemployed,69757,True
C001350,Megan,Khan,1977-03-23,Male,Western Cape,Bellville,Emerging Affluent,2022-09-08,Low,Employed,311410,True
C001351,Mpho,Jacobs,2005-06-18,Female,North West,Mahikeng,Emerging Affluent,2025-05-03,High,Employed,397245,True
C001352,Ayesha,Nkosi,1973-03-15,Male,KwaZulu-Natal,Pietermaritzburg,Mass Market,2024-11-21,Low,Employed,260863,False
C001353,Sipho,Khumalo,1993-12-21,Female,Gauteng,Sandton,Mass Market,2024-01-25,Medium,Unemployed,24057,True
C001354,Lerato,Adams,1997-05-10,Female,KwaZulu-Natal,Umhlanga,Emerging Affluent,2024-07-30,Low,Employed,465662,True
C001355,Priya,Ndlovu,1963-10-10,Male,Gauteng,Midrand,Emerging Affluent,2024-08-10,Low,Self-Employed,362780,True
C001356,Sibusiso,Dlamini,2005-08-04,Male,Gauteng,Johannesburg,Mass Market,2024-02-29,High,Employed,177257,True
C001357,Kayla,Ndlovu,2001-06-17,Male,Western Cape,Stellenbosch,Mass Market,2026-02-17,Medium,Employed,206389,True
C001358,Mpho,Khumalo,1968-04-24,Male,Western Cape,Stellenbosch,Mass Market,2022-12-01,Medium,Student,60420,True
C001359,Anika,Smith,1977-10-13,Female,KwaZulu-Natal,Richards Bay,Mass Market,2024-01-28,Medium,Employed,242807,True
C001360,Nomsa,Adams,1972-10-16,Female,Eastern Cape,Gqeberha,Emerging Affluent,2022-03-15,Low,Employed,284218,True
C001361,Muhammad,Williams,1992-06-18,Male,Western Cape,Stellenbosch,Mass Market,2024-08-23,Low,Student,40617,True
C001362,Sibusiso,Meyer,1965-05-30,Male,KwaZulu-Natal,Durban,Emerging Affluent,2026-01-27,Low,Self-Employed,617029,False
C001363,Imran,Naidoo,2006-08-28,Female,KwaZulu-Natal,Umhlanga,Emerging Affluent,2026-03-04,Low,Employed,343098,True
C001364,Lerato,Meyer,1963-03-04,Female,Gauteng,Midrand,Emerging Affluent,2023-07-30,Low,Employed,442149,False
C001365,Mpho,Khumalo,1966-04-28,Male,KwaZulu-Natal,Umhlanga,Mass Market,2023-04-08,Medium,Unemployed,30396,False
C001366,Ayanda,Naidoo,1974-08-21,Male,KwaZulu-Natal,Umhlanga,Emerging Affluent,2024-01-26,Low,Employed,467859,True
C001367,Leah,Pillay,1992-08-23,Female,KwaZulu-Natal,Umhlanga,Emerging Affluent,2022-12-16,Medium,Employed,418842,True
C001368,Sibusiso,Radebe,2002-11-08,Female,Western Cape,Stellenbosch,Mass Market,2023-06-13,Medium,Self-Employed,235160,False
C001369,Ayesha,Jacobs,1978-05-27,Female,Western Cape,Stellenbosch,Emerging Affluent,2023-07-02,Low,Employed,425595,True
C001370,Ruan,Daniels,1953-06-16,Female,Western Cape,Cape Town,Mass Market,2022-08-28,Medium,Unemployed,20455,True
C001371,Thabo,Smith,1965-12-09,Male,KwaZulu-Natal,Umhlanga,Emerging Affluent,2026-01-22,Low,Employed,290240,True
C001372,Lerato,Gumede,1988-06-09,Male,Eastern Cape,Mthatha,Mass Market,2024-05-13,Medium,Unemployed,17705,True
C001373,Priya,Brown,1950-06-06,Female,Eastern Cape,East London,Emerging Affluent,2023-07-12,Medium,Retired,480054,True
C001374,Nomsa,Mokoena,1957-03-15,Female,Free State,Bloemfontein,Affluent,2025-06-19,Medium,Employed,893923,True
C001375,Thabo,Brown,2005-08-29,Male,Limpopo,Polokwane,Emerging Affluent,2022-01-21,High,Retired,421387,False
C001376,Lerato,Brown,1982-10-16,Male,Eastern Cape,Mthatha,Emerging Affluent,2025-09-05,Low,Self-Employed,562408,True
C001377,Anika,Naidoo,1987-02-07,Female,KwaZulu-Natal,Durban,Mass Market,2023-12-16,High,Student,69217,False
C001378,Thabo,Williams,1968-01-24,Female,Gauteng,Johannesburg,Emerging Affluent,2023-01-12,Medium,Employed,389562,True
C001379,Mpho,Khan,1970-06-13,Male,Gauteng,Sandton,Emerging Affluent,2022-06-02,Low,Employed,324875,True
C001380,Ayesha,Khumalo,1958-03-25,Female,Western Cape,Bellville,Emerging Affluent,2024-12-06,Low,Self-Employed,429147,False
C001381,Megan,Radebe,2006-06-27,Female,KwaZulu-Natal,Umhlanga,Emerging Affluent,2023-06-11,High,Retired,411332,True
C001382,Kayla,Brown,1983-08-14,Female,Gauteng,Soweto,Emerging Affluent,2023-01-21,Low,Employed,472885,True
C001383,Kagiso,Patel,1970-05-11,Male,KwaZulu-Natal,Richards Bay,Emerging Affluent,2026-07-31,Medium,Employed,287330,True
C001384,Naledi,Ndlovu,1954-05-02,Female,Gauteng,Sandton,Emerging Affluent,2023-11-30,Low,Employed,320757,True
C001385,Kagiso,Dlamini,1981-01-02,Female,Eastern Cape,Gqeberha,Mass Market,2024-07-05,High,Unemployed,73424,True
C001386,Zanele,Botha,1995-07-31,Female,Limpopo,Polokwane,Mass Market,2022-11-18,Low,Unemployed,11077,True
C001387,Naledi,Nkosi,1990-09-18,Female,Eastern Cape,Mthatha,Mass Market,2025-12-28,Low,Retired,144939,True
C001388,Lerato,Cele,1992-04-05,Female,KwaZulu-Natal,Richards Bay,Mass Market,2025-04-14,High,Employed,132494,False
C001389,Mpho,Meyer,1993-12-24,Female,Limpopo,Tzaneen,Emerging Affluent,2024-08-23,Low,Employed,571684,True
C001390,Muhammad,Govender,1995-09-28,Female,Gauteng,Midrand,Emerging Affluent,2025-05-02,Low,Employed,480995,True
C001391,Naledi,Daniels,1987-12-03,Female,Limpopo,Tzaneen,Mass Market,2023-08-05,Medium,Employed,194862,True
C001392,Zanele,Radebe,1998-06-17,Male,North West,Rustenburg,Mass Market,2022-07-15,Low,Student,38945,True
C001393,Nomsa,Pillay,2000-07-30,Female,Eastern Cape,Mthatha,Mass Market,2023-02-23,Low,Unemployed,44927,True
C001394,Megan,Govender,1972-06-19,Female,Mpumalanga,Mbombela,Emerging Affluent,2022-03-16,Low,Employed,454432,True
C001395,Naledi,Molefe,1990-10-12,Male,Mpumalanga,eMalahleni,Mass Market,2025-03-05,Medium,Employed,203065,True
C001396,Sipho,Pillay,1950-07-11,Female,KwaZulu-Natal,Umhlanga,Mass Market,2024-03-09,Medium,Student,50088,True
C001397,Ethan,Nkosi,1959-02-15,Female,KwaZulu-Natal,Durban,Mass Market,2022-01-30,Medium,Self-Employed,203531,True
C001398,Ruan,Mokoena,1970-11-09,Male,Western Cape,Bellville,Emerging Affluent,2024-11-23,Medium,Employed,535445,True
C001399,Ayesha,Govender,1953-02-04,Female,Mpumalanga,Mbombela,Affluent,2022-10-11,Low,Employed,653779,True
C001400,Mpho,Daniels,1979-02-02,Female,Gauteng,Midrand,Emerging Affluent,2025-01-08,Low,Employed,369734,True
C001401,Kagiso,Naidoo,1976-09-26,Female,Free State,Welkom,Mass Market,2023-03-23,Medium,Student,72475,True
C001402,Kayla,Khumalo,1970-07-24,Female,Free State,Welkom,Emerging Affluent,2025-08-26,Low,Employed,500989,True
C001403,Ayanda,Govender,1955-10-22,Male,Western Cape,Stellenbosch,Mass Market,2022-08-06,Medium,Unemployed,6335,True
C001404,Muhammad,Molefe,1989-03-09,Male,KwaZulu-Natal,Richards Bay,Emerging Affluent,2024-11-07,Medium,Employed,582336,True
C001405,Sipho,Cele,1993-11-09,Male,Gauteng,Sandton,Mass Market,2025-10-12,Medium,Employed,171911,True
C001406,Sibusiso,Jacobs,1961-05-01,Female,Gauteng,Pretoria,Emerging Affluent,2022-12-11,Low,Employed,371448,True
C001407,Daniel,Radebe,1992-11-20,Male,Gauteng,Centurion,Private Banking,2023-07-23,Low,Employed,1300647,True
C001408,Ayanda,Nkosi,1984-10-27,Female,Western Cape,Stellenbosch,Emerging Affluent,2022-02-17,Medium,Employed,478194,True
C001409,Ayanda,Molefe,1970-01-23,Male,Northern Cape,Kimberley,Emerging Affluent,2022-05-27,Low,Employed,323047,True
C001410,Mpho,Adams,1988-05-16,Female,Gauteng,Midrand,Affluent,2024-12-13,Low,Employed,709182,False
C001411,Jason,Cele,1992-09-05,Male,Gauteng,Johannesburg,Emerging Affluent,2026-07-11,Low,Self-Employed,438411,True
C001412,Kagiso,Naidoo,1972-07-24,Female,Western Cape,Cape Town,Emerging Affluent,2022-10-18,Medium,Retired,458519,True
C001413,Nomsa,Mokoena,1991-11-28,Female,Western Cape,Cape Town,Mass Market,2022-03-06,Low,Student,37604,True
C001414,Leah,Mokoena,1996-08-29,Female,Gauteng,Sandton,Mass Market,2026-04-24,Low,Employed,68603,True
C001415,Kayla,Molefe,1979-08-25,Female,KwaZulu-Natal,Pietermaritzburg,Mass Market,2024-11-25,High,Employed,268689,True
C001416,Kayla,Khan,1994-06-20,Male,Northern Cape,Kimberley,Mass Market,2023-03-17,Medium,Unemployed,49688,True
C001417,Fatima,Khumalo,1990-01-15,Female,Limpopo,Polokwane,Mass Market,2022-08-09,Low,Employed,133389,True
C001418,Jason,Dlamini,2003-12-24,Female,Eastern Cape,Mthatha,Mass Market,2025-03-15,Low,Employed,198971,True
C001419,Jason,Dlamini,1970-03-01,Female,Mpumalanga,Mbombela,Mass Market,2025-08-26,High,Employed,120319,True
C001420,Tshepo,Mokoena,2001-05-14,Female,Gauteng,Johannesburg,Mass Market,2025-08-27,High,Self-Employed,236813,True
C001421,Jason,Cele,1950-03-25,Female,Gauteng,Soweto,Affluent,2024-05-01,Low,Employed,752095,True
C001422,Megan,Mokoena,1967-06-26,Male,Gauteng,Midrand,Mass Market,2023-07-17,High,Unemployed,6742,True
C001423,Leah,Ndlovu,1992-05-29,Female,Mpumalanga,Mbombela,Mass Market,2023-11-11,Low,Unemployed,45259,False
C001424,Thabo,Patel,1983-06-11,Female,Eastern Cape,Gqeberha,Mass Market,2023-04-21,High,Unemployed,72209,True
C001425,Muhammad,Nkosi,1998-12-10,Female,Eastern Cape,Gqeberha,Mass Market,2023-08-19,Low,Student,4781,True
C001426,Anika,Ndlovu,2000-11-02,Female,Gauteng,Midrand,Mass Market,2024-01-30,Low,Employed,138310,True
C001427,Sibusiso,Adams,2005-03-06,Female,Limpopo,Polokwane,Mass Market,2022-09-21,Low,Employed,173215,True
C001428,Ruan,Ndlovu,1982-01-09,Female,Eastern Cape,Mthatha,Emerging Affluent,2026-02-10,Low,Employed,502112,True
C001429,Ayanda,Adams,1998-08-10,Female,Gauteng,Midrand,Emerging Affluent,2024-07-01,Low,Employed,304883,True
C001430,Sibusiso,Khumalo,1989-12-30,Male,Eastern Cape,East London,Mass Market,2022-01-11,High,Unemployed,80388,True
C001431,Zanele,Adams,1962-06-09,Female,Western Cape,Cape Town,Emerging Affluent,2026-01-09,Low,Employed,394391,True
C001432,Priya,Mokoena,1997-03-18,Male,Gauteng,Pretoria,Mass Market,2022-12-29,Medium,Employed,141503,True
C001433,Priya,Radebe,2005-08-23,Male,Mpumalanga,Mbombela,Mass Market,2025-01-17,Medium,Student,33732,True
C001434,Anika,Pillay,1961-10-24,Female,Limpopo,Tzaneen,Private Banking,2025-02-12,Low,Self-Employed,1609473,True
C001435,Nomsa,Radebe,1961-05-06,Female,Gauteng,Johannesburg,Emerging Affluent,2024-12-21,Low,Employed,390514,True
C001436,Jason,Pillay,1960-07-25,Male,KwaZulu-Natal,Durban,Mass Market,2025-04-01,Low,Unemployed,46488,True
C001437,Kagiso,Nkosi,1979-06-02,Female,Free State,Bloemfontein,Affluent,2022-05-08,Low,Employed,1116283,True
C001438,Nomsa,Khumalo,1986-02-03,Female,Western Cape,Paarl,Mass Market,2026-02-04,Medium,Student,13931,True
C001439,Ruan,Botha,1960-01-18,Male,Gauteng,Sandton,Emerging Affluent,2024-07-13,Low,Employed,648890,True
C001440,Kagiso,Pillay,1993-12-11,Female,KwaZulu-Natal,Umhlanga,Mass Market,2024-10-02,Low,Employed,258694,True
C001441,Lerato,Dlamini,1979-09-09,Female,Mpumalanga,eMalahleni,Emerging Affluent,2024-09-28,Low,Employed,567179,True
C001442,Thabo,Molefe,2001-08-04,Female,Gauteng,Midrand,Mass Market,2023-07-22,Medium,Unemployed,1742,True
C001443,Fatima,Mokoena,1959-09-09,Female,Western Cape,Bellville,Emerging Affluent,2026-01-18,Medium,Employed,465853,True
C001444,Nomsa,Cele,1963-05-23,Female,Mpumalanga,eMalahleni,Mass Market,2022-10-30,Low,Employed,271816,True
C001445,Anika,Radebe,1970-08-27,Female,Limpopo,Polokwane,Emerging Affluent,2024-06-08,Low,Self-Employed,343090,True
C001446,Lerato,Khumalo,2005-08-22,Female,Gauteng,Centurion,Affluent,2025-04-05,Low,Employed,1052855,True
C001447,Jason,Dlamini,1966-11-16,Female,Western Cape,Paarl,Mass Market,2024-02-11,Low,Student,34242,False
C001448,Megan,Smith,1978-12-02,Male,Limpopo,Polokwane,Mass Market,2024-11-29,Low,Employed,198064,True
C001449,Thabo,Gumede,1967-03-08,Female,Gauteng,Pretoria,Emerging Affluent,2022-03-03,Low,Self-Employed,351815,True
C001450,Ethan,Adams,1999-01-30,Male,Eastern Cape,Gqeberha,Mass Market,2025-11-27,Low,Employed,106238,True
C001451,Fatima,Meyer,1973-10-10,Male,Eastern Cape,East London,Emerging Affluent,2023-11-09,Low,Employed,415909,False
